session_id,window_start,window_end,nb_gpt_calls,nb_used_suggestions,nb_modified_suggestions,nb_rejected_suggestions,nb_accepted_as_it_is_suggestions,nb_sentences_total,nb_sentences_full_GPT,nb_sentences_full_user,nb_sentences_GPT_user,GAI_dependence,writing_autonomy,writing_collaboration
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:29:34.476,2021-09-01 05:30:34.476,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:30:34.476,2021-09-01 05:31:34.476,3,1,0,2,1,2,1,1,0,0.5,0.5,0.0
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:31:34.476,2021-09-01 05:32:34.476,3,2,0,1,2,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:32:34.476,2021-09-01 05:33:34.476,3,2,1,1,1,2,0,0,2,0.0,0.0,1.0
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:33:34.476,2021-09-01 05:34:34.476,3,3,0,0,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:34:34.476,2021-09-01 05:35:34.476,2,2,0,0,2,2,0,1,1,0.0,0.5,0.5
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:35:34.476,2021-09-01 05:36:34.476,3,1,0,2,1,2,0,2,0,0.0,1.0,0.0
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:36:34.476,2021-09-01 05:37:34.476,1,1,0,0,1,2,1,1,0,0.5,0.5,0.0
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:37:34.476,2021-09-01 05:38:34.476,1,1,0,0,1,3,0,3,0,0.0,1.0,0.0
549faa4663e44ffbb3f26beca1bf95bb,2021-09-01 05:38:34.476,2021-09-01 05:39:34.476,1,1,0,0,1,2,1,1,0,0.5,0.5,0.0
1d62258005fb48a481225aed62066b36,2021-08-19 20:42:10.710,2021-08-19 20:43:10.710,2,2,0,0,2,9,1,2,6,0.1111111111111111,0.2222222222222222,0.6666666666666666
1d62258005fb48a481225aed62066b36,2021-08-19 20:43:10.710,2021-08-19 20:44:10.710,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
1d62258005fb48a481225aed62066b36,2021-08-19 20:44:10.710,2021-08-19 20:45:10.710,1,1,1,0,0,4,0,3,1,0.0,0.75,0.25
1d62258005fb48a481225aed62066b36,2021-08-19 20:45:10.710,2021-08-19 20:46:10.710,3,2,0,1,2,2,1,1,0,0.5,0.5,0.0
1d62258005fb48a481225aed62066b36,2021-08-19 20:46:10.710,2021-08-19 20:47:10.710,4,4,0,0,4,4,3,0,1,0.75,0.0,0.25
1d62258005fb48a481225aed62066b36,2021-08-19 20:47:10.710,2021-08-19 20:48:10.710,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
1d62258005fb48a481225aed62066b36,2021-08-19 20:48:10.710,2021-08-19 20:49:10.710,1,0,0,1,0,1,0,1,0,0.0,1.0,0.0
1d62258005fb48a481225aed62066b36,2021-08-19 20:49:10.710,2021-08-19 20:50:10.710,1,0,0,1,0,3,0,3,0,0.0,1.0,0.0
1d62258005fb48a481225aed62066b36,2021-08-19 20:50:10.710,2021-08-19 20:51:10.710,9,8,0,1,8,9,8,1,0,0.8888888888888888,0.1111111111111111,0.0
1d62258005fb48a481225aed62066b36,2021-08-19 20:51:10.710,2021-08-19 20:52:10.710,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:33:18.014,2021-08-23 13:34:18.014,2,0,0,2,0,9,0,5,4,0.0,0.5555555555555556,0.4444444444444444
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:34:18.014,2021-08-23 13:35:18.014,1,1,1,0,0,2,0,2,0,0.0,1.0,0.0
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:35:18.014,2021-08-23 13:36:18.014,7,6,0,1,6,7,6,1,0,0.8571428571428571,0.1428571428571428,0.0
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:36:18.014,2021-08-23 13:37:18.014,4,4,0,0,4,5,4,1,0,0.8,0.2,0.0
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:37:18.014,2021-08-23 13:38:18.014,7,6,0,1,6,8,5,2,1,0.625,0.25,0.125
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:38:18.014,2021-08-23 13:39:18.014,1,0,0,1,0,2,0,2,0,0.0,1.0,0.0
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:39:18.014,2021-08-23 13:40:18.014,3,2,1,1,1,4,0,3,1,0.0,0.75,0.25
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:40:18.014,2021-08-23 13:41:18.014,2,2,1,0,1,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:41:18.014,2021-08-23 13:42:18.014,1,1,1,0,0,3,0,3,0,0.0,1.0,0.0
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:42:18.014,2021-08-23 13:43:18.014,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
233f1efcf0274acba92f46bf2f8766d2,2021-08-23 13:43:18.014,2021-08-23 13:44:18.014,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:13:28.882,2021-08-24 00:14:28.882,0,0,0,0,0,8,0,1,7,0.0,0.125,0.875
278c77bedc924472bf0f0061598575ca,2021-08-24 00:14:28.882,2021-08-24 00:15:28.882,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:15:28.882,2021-08-24 00:16:28.882,2,1,0,1,1,2,0,1,1,0.0,0.5,0.5
278c77bedc924472bf0f0061598575ca,2021-08-24 00:16:28.882,2021-08-24 00:17:28.882,2,2,2,0,0,2,0,1,1,0.0,0.5,0.5
278c77bedc924472bf0f0061598575ca,2021-08-24 00:17:28.882,2021-08-24 00:18:28.882,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:18:28.882,2021-08-24 00:19:28.882,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:19:28.882,2021-08-24 00:20:28.882,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:20:28.882,2021-08-24 00:21:28.882,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:21:28.882,2021-08-24 00:22:28.882,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:22:28.882,2021-08-24 00:23:28.882,1,1,1,0,0,3,0,3,0,0.0,1.0,0.0
278c77bedc924472bf0f0061598575ca,2021-08-24 00:23:28.882,2021-08-24 00:24:28.882,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:42:46.047,2021-08-30 18:43:46.047,0,0,0,0,0,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:43:46.047,2021-08-30 18:44:46.047,1,1,0,0,1,2,0,2,0,0.0,1.0,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:44:46.047,2021-08-30 18:45:46.047,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:45:46.047,2021-08-30 18:46:46.047,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:46:46.047,2021-08-30 18:47:46.047,1,1,1,0,0,3,0,3,0,0.0,1.0,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:47:46.047,2021-08-30 18:48:46.047,1,0,0,1,0,4,0,4,0,0.0,1.0,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:48:46.047,2021-08-30 18:49:46.047,2,2,2,0,0,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:49:46.047,2021-08-30 18:50:46.047,1,0,0,1,0,2,0,2,0,0.0,1.0,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:50:46.047,2021-08-30 18:51:46.047,2,1,0,1,1,2,0,1,1,0.0,0.5,0.5
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:51:46.047,2021-08-30 18:52:46.047,1,1,1,0,0,2,0,1,1,0.0,0.5,0.5
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:52:46.047,2021-08-30 18:53:46.047,2,1,1,1,0,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:53:46.047,2021-08-30 18:54:46.047,1,1,0,0,1,5,1,4,0,0.2,0.8,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:54:46.047,2021-08-30 18:55:46.047,1,1,1,0,0,2,0,2,0,0.0,1.0,0.0
3461ee41df7f4f5fa584f5ae04b3ba6f,2021-08-30 18:55:46.047,2021-08-30 18:56:46.047,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:45:46.936,2021-08-18 14:46:46.936,1,0,0,1,0,2,0,1,1,0.0,0.5,0.5
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:46:46.936,2021-08-18 14:47:46.936,1,1,0,0,1,2,0,1,1,0.0,0.5,0.5
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:47:46.936,2021-08-18 14:48:46.936,1,1,0,0,1,2,0,2,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:48:46.936,2021-08-18 14:49:46.936,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:49:46.936,2021-08-18 14:50:46.936,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:50:46.936,2021-08-18 14:51:46.936,2,0,0,2,0,1,0,1,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:51:46.936,2021-08-18 14:52:46.936,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:52:46.936,2021-08-18 14:53:46.936,1,1,0,0,1,3,0,3,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:53:46.936,2021-08-18 14:54:46.936,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
f3bd97b3642443f0869190c50ad0b771,2021-08-18 14:54:46.936,2021-08-18 14:55:46.936,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:17:04.655,2021-08-20 10:18:04.655,2,1,0,1,1,5,0,1,4,0.0,0.2,0.8
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:18:04.655,2021-08-20 10:19:04.655,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:19:04.655,2021-08-20 10:20:04.655,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:20:04.655,2021-08-20 10:21:04.655,1,1,0,0,1,3,0,3,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:21:04.655,2021-08-20 10:22:04.655,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:22:04.655,2021-08-20 10:23:04.655,1,1,0,0,1,3,0,3,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:23:04.655,2021-08-20 10:24:04.655,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:24:04.655,2021-08-20 10:25:04.655,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:25:04.655,2021-08-20 10:26:04.655,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:26:04.655,2021-08-20 10:27:04.655,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:27:04.655,2021-08-20 10:28:04.655,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
2d9bcb435a994711829fe6b05f256fdb,2021-08-20 10:28:04.655,2021-08-20 10:29:04.655,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:38:25.593,2021-08-22 21:39:25.593,5,3,2,2,1,8,0,0,8,0.0,0.0,1.0
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:39:25.593,2021-08-22 21:40:25.593,4,3,2,1,1,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:40:25.593,2021-08-22 21:41:25.593,1,0,0,1,0,2,0,2,0,0.0,1.0,0.0
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:41:25.593,2021-08-22 21:42:25.593,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:42:25.593,2021-08-22 21:43:25.593,2,1,1,1,0,4,0,3,1,0.0,0.75,0.25
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:43:25.593,2021-08-22 21:44:25.593,3,2,1,1,1,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:44:25.593,2021-08-22 21:45:25.593,2,2,1,0,1,2,1,1,0,0.5,0.5,0.0
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:45:25.593,2021-08-22 21:46:25.593,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:46:25.593,2021-08-22 21:47:25.593,2,1,1,1,0,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:47:25.593,2021-08-22 21:48:25.593,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
90c79f94b57b4ef2b3c7d9c4598b7afa,2021-08-22 21:48:25.593,2021-08-22 21:49:25.593,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:19:26.375,2021-09-01 21:20:26.375,3,0,0,3,0,9,0,3,6,0.0,0.3333333333333333,0.6666666666666666
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:20:26.375,2021-09-01 21:21:26.375,3,3,0,0,3,8,2,5,1,0.25,0.625,0.125
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:21:26.375,2021-09-01 21:22:26.375,5,5,0,0,5,8,2,4,2,0.25,0.5,0.25
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:22:26.375,2021-09-01 21:23:26.375,3,2,0,1,2,5,0,4,1,0.0,0.8,0.2
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:23:26.375,2021-09-01 21:24:26.375,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:24:26.375,2021-09-01 21:25:26.375,2,2,1,0,1,7,1,6,0,0.1428571428571428,0.8571428571428571,0.0
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:25:26.375,2021-09-01 21:26:26.375,4,3,0,1,3,4,1,2,1,0.25,0.5,0.25
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:26:26.375,2021-09-01 21:27:26.375,7,7,0,0,7,11,7,4,0,0.6363636363636364,0.3636363636363636,0.0
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:27:26.375,2021-09-01 21:28:26.375,3,3,0,0,3,8,2,6,0,0.25,0.75,0.0
ab54a76d5f3643ca95b0a24783f26921,2021-09-01 21:28:26.375,2021-09-01 21:29:26.375,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
3b6bdac8643a446989473560476d77a5,2021-08-23 18:32:35.637,2021-08-23 18:33:35.637,0,0,0,0,0,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666
3b6bdac8643a446989473560476d77a5,2021-08-23 18:33:35.637,2021-08-23 18:34:35.637,1,1,0,0,1,4,1,3,0,0.25,0.75,0.0
3b6bdac8643a446989473560476d77a5,2021-08-23 18:34:35.637,2021-08-23 18:35:35.637,1,0,0,1,0,4,0,4,0,0.0,1.0,0.0
3b6bdac8643a446989473560476d77a5,2021-08-23 18:35:35.637,2021-08-23 18:36:35.637,1,1,1,0,0,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333
3b6bdac8643a446989473560476d77a5,2021-08-23 18:36:35.637,2021-08-23 18:37:35.637,2,2,0,0,2,5,1,3,1,0.2,0.6,0.2
3b6bdac8643a446989473560476d77a5,2021-08-23 18:37:35.637,2021-08-23 18:38:35.637,1,1,0,0,1,2,1,1,0,0.5,0.5,0.0
3b6bdac8643a446989473560476d77a5,2021-08-23 18:38:35.637,2021-08-23 18:39:35.637,1,0,0,1,0,4,0,4,0,0.0,1.0,0.0
3b6bdac8643a446989473560476d77a5,2021-08-23 18:39:35.637,2021-08-23 18:40:35.637,1,1,0,0,1,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333
3b6bdac8643a446989473560476d77a5,2021-08-23 18:40:35.637,2021-08-23 18:41:35.637,0,0,0,0,0,4,0,4,0,0.0,1.0,0.0
3b6bdac8643a446989473560476d77a5,2021-08-23 18:41:35.637,2021-08-23 18:42:35.637,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
3b6bdac8643a446989473560476d77a5,2021-08-23 18:42:35.637,2021-08-23 18:43:35.637,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:43:54.029,2021-08-26 10:44:54.029,0,0,0,0,0,4,0,2,2,0.0,0.5,0.5
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:44:54.029,2021-08-26 10:45:54.029,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:45:54.029,2021-08-26 10:46:54.029,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:46:54.029,2021-08-26 10:47:54.029,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:47:54.029,2021-08-26 10:48:54.029,1,1,0,0,1,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:48:54.029,2021-08-26 10:49:54.029,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:49:54.029,2021-08-26 10:50:54.029,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:50:54.029,2021-08-26 10:51:54.029,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:51:54.029,2021-08-26 10:52:54.029,2,0,0,2,0,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:52:54.029,2021-08-26 10:53:54.029,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:53:54.029,2021-08-26 10:54:54.029,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
4eeea91c57b0425b9faf9bc4b74ec2be,2021-08-26 10:54:54.029,2021-08-26 10:55:54.029,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:00:23.478,2021-08-26 14:01:23.478,1,1,0,0,1,4,1,1,2,0.25,0.25,0.5
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:01:23.478,2021-08-26 14:02:23.478,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:02:23.478,2021-08-26 14:03:23.478,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:03:23.478,2021-08-26 14:04:23.478,2,1,0,1,1,2,1,1,0,0.5,0.5,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:04:23.478,2021-08-26 14:05:23.478,5,4,0,1,4,4,4,0,0,1.0,0.0,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:05:23.478,2021-08-26 14:06:23.478,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:06:23.478,2021-08-26 14:07:23.478,2,2,0,0,2,4,2,2,0,0.5,0.5,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:07:23.478,2021-08-26 14:08:23.478,7,3,0,4,3,3,3,0,0,1.0,0.0,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:08:23.478,2021-08-26 14:09:23.478,8,5,0,3,5,5,4,0,1,0.8,0.0,0.2
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:09:23.478,2021-08-26 14:10:23.478,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
64ded59bfd264094a10a88c47e4ecc1c,2021-08-26 14:10:23.478,2021-08-26 14:11:23.478,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:36:57.862,2021-08-24 04:37:57.862,1,0,0,1,0,2,0,1,1,0.0,0.5,0.5
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:37:57.862,2021-08-24 04:38:57.862,1,0,0,1,0,4,0,4,0,0.0,1.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:38:57.862,2021-08-24 04:39:57.862,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:39:57.862,2021-08-24 04:40:57.862,1,0,0,1,0,4,0,4,0,0.0,1.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:40:57.862,2021-08-24 04:41:57.862,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:41:57.862,2021-08-24 04:42:57.862,1,1,1,0,0,2,0,1,1,0.0,0.5,0.5
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:42:57.862,2021-08-24 04:43:57.862,0,0,0,0,0,4,0,4,0,0.0,1.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:43:57.862,2021-08-24 04:44:57.862,1,1,1,0,0,4,0,3,1,0.0,0.75,0.25
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:44:57.862,2021-08-24 04:45:57.862,0,0,0,0,0,4,0,4,0,0.0,1.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:45:57.862,2021-08-24 04:46:57.862,0,0,0,0,0,5,0,5,0,0.0,1.0,0.0
b3a1b8cfb7d94eb3a615600d440a0bc1,2021-08-24 04:46:57.862,2021-08-24 04:47:57.862,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:02:52.202,2021-08-25 20:03:52.202,4,4,0,0,4,12,3,0,9,0.25,0.0,0.75
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:03:52.202,2021-08-25 20:04:52.202,5,4,1,1,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:04:52.202,2021-08-25 20:05:52.202,4,3,0,1,3,2,2,0,0,1.0,0.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:05:52.202,2021-08-25 20:06:52.202,4,4,2,0,2,2,1,0,1,0.5,0.0,0.5
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:06:52.202,2021-08-25 20:07:52.202,4,2,0,2,2,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:07:52.202,2021-08-25 20:08:52.202,3,0,0,3,0,1,0,1,0,0.0,1.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:08:52.202,2021-08-25 20:09:52.202,1,0,0,1,0,1,0,1,0,0.0,1.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:09:52.202,2021-08-25 20:10:52.202,1,0,0,1,0,2,0,2,0,0.0,1.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:10:52.202,2021-08-25 20:11:52.202,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:11:52.202,2021-08-25 20:12:52.202,1,0,0,1,0,2,0,2,0,0.0,1.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:12:52.202,2021-08-25 20:13:52.202,0,0,0,0,0,2,0,2,0,0.0,1.0,0.0
be3ca3b27136433fb002393bc6f4689d,2021-08-25 20:13:52.202,2021-08-25 20:14:52.202,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:06:08.868,2021-08-18 16:07:08.868,2,1,0,1,1,5,1,2,2,0.2,0.4,0.4
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:07:08.868,2021-08-18 16:08:08.868,1,1,1,0,0,3,0,3,0,0.0,1.0,0.0
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:08:08.868,2021-08-18 16:09:08.868,2,2,0,0,2,5,2,3,0,0.4,0.6,0.0
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:09:08.868,2021-08-18 16:10:08.868,1,1,0,0,1,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:10:08.868,2021-08-18 16:11:08.868,1,1,0,0,1,3,0,3,0,0.0,1.0,0.0
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:11:08.868,2021-08-18 16:12:08.868,4,1,0,3,1,4,1,3,0,0.25,0.75,0.0
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:12:08.868,2021-08-18 16:13:08.868,0,0,0,0,0,3,0,3,0,0.0,1.0,0.0
4be21e1efc0b433bb4c32954340f3da6,2021-08-18 16:13:08.868,2021-08-18 16:14:08.868,1,1,0,0,1,4,1,3,0,0.25,0.75,0.0
